Date,Mean AOD,Slope
2000-02,0.0749382716049382,0.2
2000-03,0.0988539504391356,0.20000629157515606
2000-04,0.1401770380168528,0.20001258315031212
2000-05,0.2478543209876543,0.20001887472546817
2000-06,0.2226544345238095,0.20002516630062422
2000-07,0.1812308210076456,0.20003145787578028
2000-08,0.3270071575543797,0.20003774945093636
2000-09,0.2466882951489218,0.2000440410260924
2000-10,0.1922305702527925,0.20005033260124847
2000-11,0.0963531443179591,0.20005662417640452
2000-12,0.0688476243920688,0.20006291575156057
2001-01,0.1078196720289312,0.20006920732671662
2001-02,0.1279543503821281,0.20007549890187268
2001-03,0.148040575508168,0.20008179047702873
2001-04,0.1936679894179894,0.20008808205218478
2001-05,0.1807261316872428,0.20009437362734084
2001-06,0.459711382113821,0.2001006652024969
2001-07,0.2460462620027435,0.20010695677765297
2001-08,0.2988124632569077,0.20011324835280903
2001-09,0.1601163930376893,0.20011953992796508
2001-10,0.1093571974664567,0.20012583150312113
2001-11,0.1485861650009798,0.20013212307827719
2001-12,0.0830041397559916,0.20013841465343324
2002-01,0.093890032635403,0.2001447062285893
2002-02,0.0917141540558207,0.20015099780374535
2002-03,0.1239880070546737,0.2001572893789014
2002-04,0.3290156378600823,0.20016358095405745
2002-05,0.2100298353909464,0.2001698725292135
2002-06,0.3762634626690182,0.20017616410436956
2002-07,0.3732250369657777,0.20018245567952564
2002-08,0.418439721355462,0.2001887472546817
2002-09,0.3622530663045097,0.20019503882983775
2002-10,0.1571505612700057,0.2002013304049938
2002-11,0.1161351028375446,0.20020762198014985
2002-12,0.1132942715964445,0.2002139135553059
2003-01,0.1181077915329363,0.20022020513046196
2003-02,0.1220079311634867,0.200226496705618
2003-03,0.1535752104528248,0.20023278828077407
2003-04,0.1920811134211102,0.20023907985593012
2003-05,0.3061240589983409,0.20024537143108617
2003-06,0.2657790742522224,0.20025166300624225
2003-07,0.3219353122871641,0.2002579545813983
2003-08,0.3950165637860082,0.20026424615655436
2003-09,0.2400242201924004,0.2002705377317104
2003-10,0.1310804915224998,0.20027682930686647
2003-11,0.1311219107818566,0.20028312088202252
2003-12,0.096297456657674,0.20028941245717857
2004-01,0.1078653597431375,0.20029570403233463
2004-02,0.1595555051164356,0.20030199560749068
2004-03,0.1223968580801914,0.20030828718264673
2004-04,0.1817953206792803,0.20031457875780279
2004-05,0.2044036652305171,0.20032087033295887
2004-06,0.2904497835497835,0.20032716190811492
2004-07,0.2509110449050264,0.20033345348327097
2004-08,0.2425615105744735,0.20033974505842703
2004-09,0.2413524759731071,0.20034603663358308
2004-10,0.1664384019615501,0.20035232820873913
2004-11,0.0882783312523623,0.2003586197838952
2004-12,0.0837397430387596,0.20036491135905124
2005-01,0.109797354034854,0.2003712029342073
2005-02,0.1438538800705467,0.20037749450936335
2005-03,0.1504854769367016,0.2003837860845194
2005-04,0.1464842669932464,0.20039007765967548
2005-05,0.2730894341199767,0.20039636923483153
2005-06,0.325097882124734,0.2004026608099876
2005-07,0.3031725185308519,0.20040895238514364
2005-08,0.3139822504313245,0.2004152439602997
2005-09,0.2829505152888601,0.20042153553545575
2005-10,0.1491870500508723,0.2004278271106118
2005-11,0.0949805908073755,0.20043411868576785
2005-12,0.113638565583638,0.2004404102609239
2006-01,0.0951430210501434,0.20044670183607996
2006-02,0.1310771543889377,0.200452993411236
2006-03,0.1946740192756446,0.20045928498639207
2006-04,0.2349099676628543,0.20046557656154815
2006-05,0.1876822551701909,0.2004718681367042
2006-06,0.3004446952055923,0.20047815971186025
2006-07,0.3732242165927351,0.2004844512870163
2006-08,0.2866627972965277,0.20049074286217236
2006-09,0.2208849609954443,0.20049703443732841
2006-10,0.1676104409898752,0.20050332601248447
2006-11,0.1066113317787193,0.20050961758764052
2006-12,0.0883376063615829,0.20051590916279657
2007-01,0.1035709459962928,0.20052220073795263
2007-02,0.1096291234254985,0.20052849231310868
2007-03,0.1757880175380175,0.20053478388826476
2007-04,0.2122700529161199,0.20054107546342081
2007-05,0.3132280752512235,0.20054736703857687
2007-06,0.3132074074074075,0.20055365861373292
2007-07,0.3929408289241622,0.20055995018888897
2007-08,0.379112026591983,0.20056624176404503
2007-09,0.270105345902786,0.20057253333920108
2007-10,0.1255405040795316,0.20057882491435713
2007-11,0.216327640344821,0.2005851164895132
2007-12,0.0938845953829143,0.20059140806466924
2008-01,0.0972921394715302,0.2005976996398253
2008-02,0.1256897145480908,0.20060399121498138
2008-03,0.1847683611895152,0.20061028279013743
2008-04,0.1658593472589215,0.20061657436529348
2008-05,0.2123267062538848,0.20062286594044954
2008-06,0.3376650205761317,0.2006291575156056
2008-07,0.222505268972959,0.20063544909076164
2008-08,0.3437440402875588,0.2006417406659177
2008-09,0.2166679098842339,0.20064803224107375
2008-10,0.1361160645645873,0.2006543238162298
2008-11,0.1273339022514584,0.20066061539138585
2008-12,0.0759319540541762,0.2006669069665419
2009-01,0.0925844371205163,0.200673198541698
2009-02,0.1165621046741101,0.20067949011685404
2009-03,0.1870911256976258,0.2006857816920101
2009-04,0.1517593474402818,0.20069207326716615
2009-05,0.1776345061906479,0.2006983648423222
2009-06,0.2429736993852213,0.20070465641747826
2009-07,0.2949377485854338,0.2007109479926343
2009-08,0.3035087931132048,0.20071723956779036
2009-09,0.4854215706447188,0.20072353114294642
2009-10,0.1470756248476177,0.20072982271810247
2009-11,0.1177760502713274,0.20073611429325852
2009-12,0.07760978905749,0.20074240586841458
2010-01,0.077317288539873,0.20074869744357066
2010-02,0.1194940171021841,0.2007549890187267
2010-03,0.1707705373527275,0.20076128059388276
2010-04,0.141123061352228,0.20076757216903882
2010-05,0.2273660234879934,0.20077386374419487
2010-06,0.3524801734273956,0.20078015531935092
2010-07,0.4124580467886024,0.20078644689450698
2010-08,0.2919369231969394,0.20079273846966303
2010-09,0.2186585789772939,0.20079903004481908
2010-10,0.1285062557911275,0.20080532161997514
2010-11,0.1092000858502146,0.2008116131951312
2010-12,0.1313760228812161,0.20081790477028727
2011-01,0.1077780147730808,0.20082419634544332
2011-02,0.1057360755434944,0.20083048792059938
2011-03,0.1535565359191276,0.20083677949575543
2011-04,0.2100880264349728,0.20084307107091148
2011-05,0.2067877217387325,0.20084936264606754
2011-06,0.284467674792886,0.2008556542212236
2011-07,0.3489834692459965,0.20086194579637964
2011-08,0.2810882927290051,0.2008682373715357
2011-09,0.200476461413752,0.20087452894669175
